"id","term","slug","url","status","categories","synonyms","keywords","author","updated_at","image","image_alt","related_terms","internal_links","source_file"
"leinen","Leinen","leinen","https://eskyna.com/glossar/leinen/","published","Materialien & Details","","leinen; was ist leinen; leinen kleidung; leinen kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/leinen.png","Editoriale Grafik mit stilisierter Leinenstruktur, Stoffbahn und ruhigen Naturtönen","Baumwolle (https://eskyna.com/glossar/baumwolle/); Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Beige (https://eskyna.com/glossar/beige/); Trenchcoat (https://eskyna.com/glossar/trenchcoat/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/leinen.md"
"leo-print","Leo-Print","leo-print","https://eskyna.com/glossar/leo-print/","published","Materialien & Details","","leo-print; was bedeutet leo-print; leo-print stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/leo-print.png","Editoriale Glossar-Grafik zu Leo-Print mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/leo-print.md"
"lieblingsstueck","Lieblingsstück","lieblingsstueck","https://eskyna.com/glossar/lieblingsstueck/","published","Stil & Wirkung","","lieblingsstück; was bedeutet lieblingsstück; lieblingsstück stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/lieblingsstueck.png","Editoriale Glossar-Grafik zu Lieblingsstück mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/lieblingsstueck.md"
"light-academia","Light Academia","light-academia","https://eskyna.com/glossar/light-academia/","published","Stil & Wirkung","","light academia; light academia style; helle akademische ästhetik","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/light-academia.png","Glossar-Illustration zu Light Academia","Dark Academia (https://eskyna.com/glossar/dark-academia/); Poetcore (https://eskyna.com/glossar/poetcore/); Creme (https://eskyna.com/glossar/creme/); Leinen (https://eskyna.com/glossar/leinen/); Vintage (https://eskyna.com/glossar/vintage/)","https://eskyna.com/glossar/creme/; https://eskyna.com/glossar/dark-academia/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/leinen/; https://eskyna.com/glossar/poetcore/; https://eskyna.com/glossar/vintage/; https://eskyna.com/praesenz/","content/de/glossar/light-academia.md"
"lila","Lila","lila","https://eskyna.com/glossar/lila/","published","Farb-Lexikon","","lila kleidung; lila kombinieren; violett farbberatung; flieder kleidung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/lila.png","Editoriale Grafik mit Lila-Nuancen, ruhigen Farbfeldern und feiner Stoffstruktur","Pink (https://eskyna.com/glossar/pink/); Rosa (https://eskyna.com/glossar/rosa/); Blau (https://eskyna.com/glossar/blau/); Farbtemperatur (https://eskyna.com/glossar/farbtemperatur/); Sättigung (https://eskyna.com/glossar/saettigung/); Flieder (https://eskyna.com/glossar/flieder/); Violett (https://eskyna.com/glossar/violett/); Fuchsia (https://eskyna.com/glossar/fuchsia/)","https://eskyna.com/glossar/kategorie/farb-lexikon/; https://eskyna.com/stilgefuehl/","content/de/glossar/lila.md"
"linkedin-outfit","LinkedIn-Outfit","linkedin-outfit","https://eskyna.com/glossar/linkedin-outfit/","published","Garderobe & Alltag","","linkedin-outfit; profilbild outfit; business fotos kleidung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/linkedin-outfit.png","Glossar-Illustration zu LinkedIn-Outfit","Personal Branding (https://eskyna.com/glossar/personal-branding/); Kamera-Look (https://eskyna.com/glossar/kamera-look/); Fotoshooting-Outfit (https://eskyna.com/glossar/fotoshooting-outfit/); Image-Strategie (https://eskyna.com/glossar/image-strategie/); First Impression (https://eskyna.com/glossar/first-impression/)","https://eskyna.com/glossar/first-impression/; https://eskyna.com/glossar/fotoshooting-outfit/; https://eskyna.com/glossar/image-strategie/; https://eskyna.com/glossar/kamera-look/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/personal-branding/; https://eskyna.com/praesenz/; https://eskyna.com/stilgarderobe/","content/de/glossar/linkedin-outfit.md"
"loafer","Loafer","loafer","https://eskyna.com/glossar/loafer/","published","Garderobe & Alltag","","loafer; was sind loafer; loafer kombinieren; schlupfschuhe","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/loafer.png","Editoriale Grafik mit stilisiertem Loafer, klarer Schuhform und ruhigen Farbfeldern","Business Casual (https://eskyna.com/glossar/business-casual/); Chinos (https://eskyna.com/glossar/chinos/); Blazer (https://eskyna.com/glossar/blazer/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Proportion (https://eskyna.com/glossar/proportion/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/loafer.md"
"longblazer","Longblazer","longblazer","https://eskyna.com/glossar/longblazer/","published","Garderobe & Alltag","","longblazer; was bedeutet longblazer; longblazer stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/longblazer.png","Editoriale Glossar-Grafik zu Longblazer mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/longblazer.md"
"longline","Longline","longline","https://eskyna.com/glossar/longline/","published","Schnitt, Proportion & Passform","","longline; was bedeutet longline; longline stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/longline.png","Editoriale Glossar-Grafik zu Longline mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/longline.md"
"longsleeve","Longsleeve","longsleeve","https://eskyna.com/glossar/longsleeve/","published","Garderobe & Alltag","","longsleeve; was ist ein longsleeve; langarmshirt kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/longsleeve.png","Editoriale Grafik mit stilisiertem Longsleeve, langen Ärmeln und ruhigen Farbfeldern","T-Shirt (https://eskyna.com/glossar/t-shirt/); Layering (https://eskyna.com/glossar/layering/); Baumwolle (https://eskyna.com/glossar/baumwolle/); Passform (https://eskyna.com/glossar/passform/); Cardigan (https://eskyna.com/glossar/cardigan/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/longsleeve.md"
"look","Look","look","https://eskyna.com/glossar/look/","published","Stil & Wirkung","","look; was bedeutet look; look stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/look.png","Editoriale Glossar-Grafik zu Look mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/praesenz/","content/de/glossar/look.md"
"lookbook","Lookbook","lookbook","https://eskyna.com/glossar/lookbook/","published","Garderobe & Alltag","","lookbook; was ist lookbook; lookbook","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/lookbook.png","Glossar-Illustration zu Lookbook","","","content/de/glossar/lookbook.md"
"loose-fit","Loose Fit","loose-fit","https://eskyna.com/glossar/loose-fit/","published","Schnitt, Proportion & Passform","","loose fit; was bedeutet loose fit; loose fit stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/loose-fit.png","Editoriale Glossar-Grafik zu Loose Fit mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/loose-fit.md"
"low-waist","Low Waist","low-waist","https://eskyna.com/glossar/low-waist/","published","Schnitt, Proportion & Passform","","low waist; was bedeutet low waist; low waist stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/low-waist.png","Editoriale Glossar-Grafik zu Low Waist mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/low-waist.md"
"lyocell","Lyocell","lyocell","https://eskyna.com/glossar/lyocell/","published","Materialien & Details","","lyocell; was bedeutet lyocell; lyocell stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/lyocell.png","Editoriale Glossar-Grafik zu Lyocell mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/lyocell.md"
"manschette","Manschette","manschette","https://eskyna.com/glossar/manschette/","published","Schnitt, Proportion & Passform","","manschette; was bedeutet manschette; manschette stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/manschette.png","Editoriale Glossar-Grafik zu Manschette mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/manschette.md"
"manschettenknoepfe","Manschettenknöpfe","manschettenknoepfe","https://eskyna.com/glossar/manschettenknoepfe/","published","Garderobe & Alltag","","manschettenknoepfe; was sind manschettenknöpfe; manschettenknöpfe","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/manschettenknoepfe.png","Glossar-Illustration zu Manschettenknöpfe","","","content/de/glossar/manschettenknoepfe.md"
"mantel","Mantel","mantel","https://eskyna.com/glossar/mantel/","published","Garderobe & Alltag","","mantel; was bedeutet mantel; mantel stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mantel.png","Editoriale Glossar-Grafik zu Mantel mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/mantel.md"
"marlenehose","Marlenehose","marlenehose","https://eskyna.com/glossar/marlenehose/","published","Schnitt, Proportion & Passform","","marlenehose; was ist eine marlenehose; marlenehose kombinieren; weite elegante hose","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/marlenehose.png","Editoriale Grafik mit stilisierter Marlenehose, hoher Taille und langer weiter Beinlinie","Passform (https://eskyna.com/glossar/passform/); Proportion (https://eskyna.com/glossar/proportion/); Silhouette (https://eskyna.com/glossar/silhouette/); Blazer (https://eskyna.com/glossar/blazer/); Business Casual (https://eskyna.com/glossar/business-casual/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/stilfrage/","content/de/glossar/marlenehose.md"
"mary-jane","Mary Jane","mary-jane","https://eskyna.com/glossar/mary-jane/","published","Schuhe","","mary jane schuh; was sind mary janes; riemchenschuh","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mary-jane.png","Editoriale ESKYNA Grafik zum Glossarbegriff Mary Jane mit ruhigen Formen und feinen Farbfeldern","Ballerina (https://eskyna.com/glossar/ballerina/); Pumps (https://eskyna.com/glossar/pumps/); Loafer (https://eskyna.com/glossar/loafer/); Kleid (https://eskyna.com/glossar/kleid/)","https://eskyna.com/glossar/kategorie/schuhe/; https://eskyna.com/stilfrage/","content/de/glossar/mary-jane.md"
"maskuliner-stil","Maskuliner Stil","maskuliner-stil","https://eskyna.com/glossar/maskuliner-stil/","published","Stil & Wirkung","","maskuliner stil; was bedeutet maskuliner stil; maskuliner stil stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/maskuliner-stil.png","Editoriale Glossar-Grafik zu Maskuliner Stil mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/maskuliner-stil.md"
"massanfertigung-custom-made","Maßanfertigung/Custom-made","massanfertigung-custom-made","https://eskyna.com/glossar/massanfertigung-custom-made/","published","Garderobe & Alltag","","massanfertigung custom made; was ist maßanfertigung/custom-made; maßanfertigung/custom-made","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/massanfertigung-custom-made.png","Glossar-Illustration zu Maßanfertigung/Custom-made","","","content/de/glossar/massanfertigung-custom-made.md"
"materialfall","Materialfall","materialfall","https://eskyna.com/glossar/materialfall/","published","Materialien & Details","","materialfall; stoff fällt; kleidung materialfall; stoffwirkung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/materialfall.png","Editoriale Grafik mit fließendem Stoff, klarer Stoffkante und ruhigen Materialflächen","Viskose (https://eskyna.com/glossar/viskose/); Seide (https://eskyna.com/glossar/seide/); Leinen (https://eskyna.com/glossar/leinen/); Struktur (https://eskyna.com/glossar/struktur/); Silhouette (https://eskyna.com/glossar/silhouette/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/materialfall.md"
"materialprofil","Materialprofil","materialprofil","https://eskyna.com/glossar/materialprofil/","published","Stil & Wirkung","","materialprofil; was bedeutet materialprofil; materialprofil stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/materialprofil.png","Editoriale Glossar-Grafik zu Materialprofil mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Stilberatung (https://eskyna.com/glossar/stilberatung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/stilberatung/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/materialprofil.md"
"materialqualitaet","Materialqualität","materialqualitaet","https://eskyna.com/glossar/materialqualitaet/","published","Materialien & Details","","materialqualität; stoffqualität; griff fall haltbarkeit","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/materialqualitaet.png","Glossar-Illustration zu Materialqualität","Qualität (https://eskyna.com/glossar/qualitaet/); Griff (https://eskyna.com/glossar/griff/); Materialfall (https://eskyna.com/glossar/materialfall/); Faser-Mix (https://eskyna.com/glossar/faser-mix/); Langlebigkeit (https://eskyna.com/glossar/langlebigkeit/)","https://eskyna.com/glossar/faser-mix/; https://eskyna.com/glossar/griff/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/langlebigkeit/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/qualitaet/; https://eskyna.com/stilfrage/","content/de/glossar/materialqualitaet.md"
"mauve","Mauve","mauve","https://eskyna.com/glossar/mauve/","published","Farb-Lexikon","","mauve bedeutung; mauve kombinieren; mauve farbwirkung","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/mauve.png","Glossar-Illustration zu Mauve","Altrosa (https://eskyna.com/glossar/puderrosa-und-altrosa/); Flieder (https://eskyna.com/glossar/flieder/); Aubergine (https://eskyna.com/glossar/aubergine/); Taupe (https://eskyna.com/glossar/taupe/)","https://eskyna.com/glossar/greige/; https://eskyna.com/glossar/navy/","content/de/glossar/mauve.md"
"maxikleid","Maxikleid","maxikleid","https://eskyna.com/glossar/maxikleid/","published","Kleider & Röcke","","maxikleid; was ist ein maxikleid; maxikleid kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/maxikleid.png","Editoriale ESKYNA Grafik zum Glossarbegriff Maxikleid mit ruhigen Formen und feinen Farbfeldern","Kleid (https://eskyna.com/glossar/kleid/); Saumlänge (https://eskyna.com/glossar/saumlange/); Silhouette (https://eskyna.com/glossar/silhouette/); Materialfall (https://eskyna.com/glossar/materialfall/)","https://eskyna.com/glossar/kategorie/kleider-roecke/; https://eskyna.com/stilfrage/","content/de/glossar/maxikleid.md"
"maximalismus","Maximalismus","maximalismus","https://eskyna.com/glossar/maximalismus/","published","Stil & Wirkung","","maximalismus; was ist maximalismus; maximalismus","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/maximalismus.png","Glossar-Illustration zu Maximalismus","","","content/de/glossar/maximalismus.md"
"maxirock","Maxirock","maxirock","https://eskyna.com/glossar/maxirock/","published","Kleider & Röcke","","maxirock; was ist ein maxirock; maxirock kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/maxirock.png","Editoriale ESKYNA Grafik zum Glossarbegriff Maxirock mit ruhigen Formen und feinen Farbfeldern","Rocklänge (https://eskyna.com/glossar/rocklange/); Saumlänge (https://eskyna.com/glossar/saumlange/); Proportion (https://eskyna.com/glossar/proportion/); Materialfall (https://eskyna.com/glossar/materialfall/)","https://eskyna.com/glossar/kategorie/kleider-roecke/; https://eskyna.com/stilfrage/","content/de/glossar/maxirock.md"
"meeting-look","Meeting-Look","meeting-look","https://eskyna.com/glossar/meeting-look/","published","Garderobe & Alltag","","meeting-look; was bedeutet meeting-look; meeting-look stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/meeting-look.png","Editoriale Glossar-Grafik zu Meeting-Look mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/meeting-look.md"
"merinowolle","Merinowolle","merinowolle","https://eskyna.com/glossar/merinowolle/","published","Materialien & Details","","merinowolle; was bedeutet merinowolle; merinowolle stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/merinowolle.png","Editoriale Glossar-Grafik zu Merinowolle mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/merinowolle.md"
"metallic","Metallic","metallic","https://eskyna.com/glossar/metallic/","published","Farb-Lexikon","","metallic kleidung; metallic kombinieren; gold silber mode; farbberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/metallic.png","Editoriale Grafik zu Metallic mit Farbfeldern, Materialflächen und ruhigen Kombinationsakzenten","Gold (https://eskyna.com/glossar/gold/); Silber (https://eskyna.com/glossar/silber/); Roségold (https://eskyna.com/glossar/rosegold/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/kategorie/farb-lexikon/; https://eskyna.com/stilgefuehl/","content/de/glossar/metallic.md"
"metamerie","Metamerie","metamerie","https://eskyna.com/glossar/metamerie/","published","Farbberatung & Farbe","","metamerie; was ist metamerie; metamerie","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/metamerie.png","Glossar-Illustration zu Metamerie","","","content/de/glossar/metamerie.md"
"mid-waist","Mid Waist","mid-waist","https://eskyna.com/glossar/mid-waist/","published","Schnitt, Proportion & Passform","","mid waist; was bedeutet mid waist; mid waist stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mid-waist.png","Editoriale Glossar-Grafik zu Mid Waist mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/mid-waist.md"
"midikleid","Midikleid","midikleid","https://eskyna.com/glossar/midikleid/","published","Kleider & Röcke","","midikleid; was ist ein midikleid; midikleid kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/midikleid.png","Editoriale ESKYNA Grafik zum Glossarbegriff Midikleid mit ruhigen Formen und feinen Farbfeldern","Kleid (https://eskyna.com/glossar/kleid/); Saumlänge (https://eskyna.com/glossar/saumlange/); Proportion (https://eskyna.com/glossar/proportion/); Stiefelette (https://eskyna.com/glossar/stiefelette/)","https://eskyna.com/glossar/kategorie/kleider-roecke/; https://eskyna.com/stilfrage/","content/de/glossar/midikleid.md"
"midirock","Midirock","midirock","https://eskyna.com/glossar/midirock/","published","Kleider & Röcke","","midirock; was ist ein midirock; midirock kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/midirock.png","Editoriale ESKYNA Grafik zum Glossarbegriff Midirock mit ruhigen Formen und feinen Farbfeldern","Rocklänge (https://eskyna.com/glossar/rocklange/); Plisseerock (https://eskyna.com/glossar/plisseerock/); Bleistiftrock (https://eskyna.com/glossar/bleistiftrock/); Saumlänge (https://eskyna.com/glossar/saumlange/)","https://eskyna.com/glossar/kategorie/kleider-roecke/; https://eskyna.com/stilfrage/","content/de/glossar/midirock.md"
"mietmode-fashion-rental","Mietmode/Fashion Rental","mietmode-fashion-rental","https://eskyna.com/glossar/mietmode-fashion-rental/","published","Garderobe & Alltag","","mietmode fashion rental; was ist mietmode/fashion rental; mietmode/fashion rental","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/mietmode-fashion-rental.png","Glossar-Illustration zu Mietmode/Fashion Rental","","","content/de/glossar/mietmode-fashion-rental.md"
"minikleid","Minikleid","minikleid","https://eskyna.com/glossar/minikleid/","published","Kleider & Röcke","","minikleid; was ist ein minikleid; kurzes kleid","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/minikleid.png","Editoriale ESKYNA Grafik zum Glossarbegriff Minikleid mit ruhigen Formen und feinen Farbfeldern","Kleid (https://eskyna.com/glossar/kleid/); Saumlänge (https://eskyna.com/glossar/saumlange/); Blazer (https://eskyna.com/glossar/blazer/); Chelsea Boots (https://eskyna.com/glossar/chelsea-boots/)","https://eskyna.com/glossar/kategorie/kleider-roecke/; https://eskyna.com/stilfrage/","content/de/glossar/minikleid.md"
